GC118FY;Monte de Faro - Esposende;BRAGA;Sagitario;41.541833;-8.753633;TRADITIONAL;SMALL;1.5;2.5;AVAILABLE;2007/03/04;288;7;9;157
GCW2RN;Ursa [Sintra];LISBOA;btrodrigues;38.79325;-9.49139;TRADITIONAL;REGULAR;1.5;3;AVAILABLE;2006/05/14;238;5;48;-9999999
GCW29Z;PROJECTO VG - MANIQUE ;LISBOA;All Happy;38.747567;-9.361633;TRADITIONAL;SMALL;1.5;3;AVAILABLE;2006/05/15;275;26;5;175
GCVZ4H;Marmitas de Gigante [Sesimbra];SETUBAL;truta;38.4611;-9.046883;TRADITIONAL;REGULAR;2.5;4;AVAILABLE;2006/05/08;292;3;71;-9999999
GCWZWZ;Mother's cache [Milky Way];LISBOA;danieloliveira;38.7634;-9.488017;TRADITIONAL;SMALL;1.5;2;AVAILABLE;2006/07/06;228;1;30;-9999999
GCNGJQ;Salta Fronteiras entre Fafe Felgueiras;BRAGA;saltafronteiras;41.409667;-8.183483;TRADITIONAL;SMALL;3;3;AVAILABLE;2005/04/16;76;5;1;-9999999
GCZ9WE;Stadium Algarve [Faro - Loule];FARO;Torgut;37.08685;-7.97515;MULTI;REGULAR;1;1;AVAILABLE;2006/11/10;512;11;8;41
GCP877;Marconi [Oeiras];LISBOA;nunogil;38.7189;-9.242033;TRADITIONAL;SMALL;1.5;1.5;AVAILABLE;2005/06/09;462;31;2;-9999999
GC1C89;A Praia e o Rio [Ericeira];LISBOA;btrodrigues;38.937;-9.413833;TRADITIONAL;REGULAR;1.5;2;AVAILABLE;2001/09/11;524;8;40;61
GCPTXZ;The Odeceixe Beach;BEJA;zoom_bee;37.444867;-8.798433;TRADITIONAL;REGULAR;1.5;2.5;AVAILABLE;2005/07/22;400;7;40;33
GCV6MG;Homem das Cavernas;SANTAREM;joaocardoso;39.675417;-8.434767;MULTI;REGULAR;3.5;5;AVAILABLE;2006/04/02;108;5;61;147
GCN6YP;The sun watch of Margiochi;EVORA;Zimbra Team;38.56735;-7.910983;TRADITIONAL;SMALL;1.5;1.5;DISABLED;2005/03/24;1197;86;3;-9999999
GC11FRJ;SANTA TECLA;BRAGA;eterlusitano;41.415433;-8.405267;TRADITIONAL;REGULAR;2;2;AVAILABLE;2007/03/14;302;12;3;288
GC11CP6;[Siglas Poveiras] Senhora da Bonanca;BRAGA;eniel;41.512667;-8.784083;TRADITIONAL;SMALL;2;1.5;DISABLED;2007/03/11;785;25;1;4
GC9E71;Pulo do Lobo;BEJA;MAntunes;37.80425;-7.634783;TRADITIONAL;REGULAR;3;3.5;AVAILABLE;2002/10/20;152;34;35;68
GC171ZK;Pego das Pias [Odemira];BEJA;MightyReek;37.6444;-8.619517;TRADITIONAL;REGULAR;2;3;AVAILABLE;2007/10/27;109;24;24;-9999999
GC101DW;As Duas Torres [Minas Tirith];SETUBAL;almeidara;38.634217;-9.1865;MULTI;REGULAR;2.5;2.5;AVAILABLE;2007/01/01;193;25;8;49
GC12ETJ;Cidai Pilgrim;PORTO;kidloco;41.32015;-8.594517;TRADITIONAL;SMALL;1;1.5;AVAILABLE;2007/04/26;412;8;3;181
GCWDDE;Prado do Vidoal [Geres - pt+en];BRAGA;caixeiros;41.76725;-8.1468;MULTI;SMALL;2.5;3;AVAILABLE;2006/06/03;155;6;41;860
GCKMJH;Dinosaur Trackways Natural Monument;SANTAREM;CarFil;39.570567;-8.591367;TRADITIONAL;REGULAR;2.5;2;AVAILABLE;2004/10/02;422;6;11;316
GCRGDY;BH21 Les Aventures de Tintin [Lisboa];LISBOA;prodrive;38.727583;-9.2271;TRADITIONAL;SMALL;1;2;AVAILABLE;2005/11/29;633;18;20;-9999999
GCW620;Castelo [Alusbona];LISBOA;almeidara;38.713206;-9.132102;TRADITIONAL;MICRO;2.5;1;AVAILABLE;2006/05/22;2567;149;15;79
GC15EEM;Rua de Santo Antonio [Faro];FARO;Torgut;37.016183;-7.932483;TRADITIONAL;MICRO;2;1;AVAILABLE;2007/09/12;750;39;7;7
GC15TPE;Sr. da Saude [Vale de Cambra];AVEIRO;daraopedal;40.800983;-8.382833;TRADITIONAL;SMALL;2;2.5;AVAILABLE;2007/09/08;233;2;0;687
GC14Y9J;Moinhos Gemieira (Ecopista Ponte Lima-Ponte Barca);VIANA DO CASTELO;cou;41.783133;-8.52405;TRADITIONAL;REGULAR;1.5;2;AVAILABLE;2007/08/05;342;4;22;-9999999
GC12QG5;KING OF THE WORLD;VILA REAL;Silvana;41.601633;-7.726033;TRADITIONAL;REGULAR;2;3;AVAILABLE;2007/05/06;47;0;5;860
GCQM5Z;The River [Vilar da Veiga- Geres];BRAGA;razalas;41.71125;-8.093267;TRADITIONAL;REGULAR;2;3;AVAILABLE;2005/09/16;339;6;15;420
GCYBXB;Castelo do Giraldo, O Sem Pavor;EVORA;defenderone;38.5375;-8.032983;TRADITIONAL;SMALL;2;2;AVAILABLE;2006/09/17;331;14;27;320
GC9F38;The Treasure Island;SANTAREM;MAntunes;39.461967;-8.384283;TRADITIONAL;REGULAR;2.5;2;AVAILABLE;2002/10/19;741;31;103;21
GC127CE;Baia do Seixal;SETUBAL;PPereira;38.639933;-9.105767;TRADITIONAL;SMALL;1.5;1;AVAILABLE;2007/04/16;964;19;5;5
GCQYPP;Lenda da Imagem da Nossa Senhora do Carmo;BRAGA;ar-my;41.448333;-8.522;MULTI;SMALL;2;2.5;AVAILABLE;2005/10/13;222;10;15;188
GC16J8A;Mosteiro de Santa Clara a Velha;COIMBRA;All Happy;40.202217;-8.432383;TRADITIONAL;SMALL;2;1.5;AVAILABLE;2007/10/26;2574;27;29;-9999999
GCED51;The Nest of Jonathan Livingston Seagul;FARO;GreenShades;37.14688;-8.917;TRADITIONAL;REGULAR;3;4.5;AVAILABLE;2003/03/15;258;18;123;5
GCYNHZ;Cinco Quinas [Sabugal];GUARDA;pipl;40.351483;-7.094733;TRADITIONAL;SMALL;1.5;1.5;AVAILABLE;2006/10/04;467;7;4;746
GC15WEE;QUE VISTA BEM APARECIDA !!;PORTO;eterlusitano;41.370667;-8.151967;TRADITIONAL;MICRO;2.5;2;AVAILABLE;2007/09/11;88;17;3;-9999999
GC161R2;Monte S. Adriao - Castelo de Paiva;AVEIRO;daraopedal;40.983567;-8.256867;TRADITIONAL;SMALL;1.5;1.5;AVAILABLE;2007/09/12;85;0;2;620
GC11NCC;Walking on SW Cliff?s;FARO;tfernandes;37.428567;-8.8071;TRADITIONAL;REGULAR;2;2.5;AVAILABLE;2007/03/24;289;0;10;27
GC11BWX;DP32 - Vila Boa de Ousilhao;BRAGANCA;danieloliveira;41.805767;-6.9166;TRADITIONAL;SMALL;1.5;3;AVAILABLE;2007/03/08;45;0;0;639
GCTC1P;The Watchtower [Lisboa];LISBOA;Felinos;38.730783;-9.131667;TRADITIONAL;SMALL;1.5;2;DISABLED;2006/02/07;870;46;25;91
GC15B20;E fez-se luz! [Arouca - pt+en];AVEIRO;caixeiros;40.879217;-8.134017;TRADITIONAL;SMALL;1.5;2;AVAILABLE;2007/08/21;302;5;18;667
GC15RF5;ST07 - CAPELA DE S. LOURENCO;BRAGA;SPY_Team;41.560367;-8.433683;MULTI;NOT_CHOSEN;1.5;1.5;AVAILABLE;2007/09/08;295;17;0;106
GCWMDG;O Cantinho Encantado [Alvor/Portimao];FARO;clcortez;37.133517;-8.595017;TRADITIONAL;SMALL;1.5;2;AVAILABLE;2006/06/15;1115;12;27;10
GC12TRR;3 toneladas de Ouro/ 3 tons of gold [Nisa];PORTALEGRE;rebordao;39.636417;-7.69285;TRADITIONAL;SMALL;2;3;AVAILABLE;2007/09/15;83;1;16;104
GC15CGR;Zavial Beach [Vila do Bispo];FARO;Jdmarques;37.0462;-8.87255;TRADITIONAL;SMALL;2;3;AVAILABLE;2007/08/24;609;12;24;6
GC1216J;CRASTO;VILA REAL;NSilva & Gorete;41.402817;-7.380033;TRADITIONAL;REGULAR;2;2.5;AVAILABLE;2007/04/08;77;0;5;-9999999
GC16555;Castro das Caldas [Gondizalves];BRAGA;20 ver;41.53895;-8.465417;TRADITIONAL;REGULAR;2;4;AVAILABLE;2007/09/23;141;2;1;263
GCG5DX;O Refugio de D. Teresa [Povoa de Lanhoso];BRAGA;gc_man;41.587167;-8.281333;TRADITIONAL;NOT_CHOSEN;2;2;AVAILABLE;2003/05/24;618;39;44;344
GC12CA1;Lendas e Lagoas;GUARDA;[Walrus];40.354683;-7.63755;TRADITIONAL;REGULAR;2;4;AVAILABLE;2007/04/22;62;2;12;1686
GC14D4M;CA #3 ? Facho (Torch) [Alcobaca];LEIRIA;HDV;39.5106;-9.143333;MULTI;REGULAR;2;4;AVAILABLE;2007/07/16;185;17;33;5
GC1359B;Zona Ribeirinha de Ponte de Sor;PORTALEGRE;manelov;39.252217;-8.005417;MULTI;SMALL;1.5;1.5;AVAILABLE;2007/05/25;277;1;0;95
GC14ADZ;Vale da Lapa - B44;LEIRIA;bmps2003;39.594083;-8.72015;TRADITIONAL;REGULAR;3;4;AVAILABLE;2007/07/12;162;9;7;424
GC15R79;Capela do Vale;SANTAREM;sammendes;39.485167;-8.535383;TRADITIONAL;SMALL;2.5;2;AVAILABLE;2007/09/07;702;22;14;32
GC16TFM;Portas de Lisboa;LISBOA;almeidara;38.753067;-9.20895;MULTI;REGULAR;1.5;2.5;AVAILABLE;2007/10/19;126;9;14;70
GC14ZY4;Armona [Olhao];FARO;FamiliaSilvestre;37.016433;-7.79615;TRADITIONAL;SMALL;1.5;1.5;AVAILABLE;2007/08/02;276;30;6;1
GC16Z5X;COSTA RASA VULGO TALEFE (VG);PORTO;eterlusitano;41.132483;-8.018883;TRADITIONAL;SMALL;3;2.5;AVAILABLE;2007/10/26;30;5;1;690
GC159Q4;Arronches - Pinturas Rupestres da Lapa dos Gaivoes;PORTALEGRE;meiolimao;39.149;-7.172667;TRADITIONAL;REGULAR;2;3;AVAILABLE;2007/08/15;122;8;2;349
GCXVT1;Areeiro - Pinhal de Leiria;LEIRIA;MR.MAG00;39.813967;-8.972167;TRADITIONAL;REGULAR;2.5;3.5;AVAILABLE;2006/08/20;350;6;32;67
GC11501;Cividade de Bagunte;PORTO;kidloco;41.383167;-8.656117;TRADITIONAL;SMALL;1.5;2;AVAILABLE;2007/02/25;389;2;6;193
GC7196;Megalithic Monuments (English version);PORTALEGRE;acaciolobo;39.424033;-7.476233;MULTI;REGULAR;1.5;1.5;AVAILABLE;2002/07/15;137;1;8;473
GCT86B;Aire [Ourem];SANTAREM;HDV;39.535883;-8.6366;TRADITIONAL;REGULAR;1;3;AVAILABLE;2006/01/30;218;1;11;672
GC156CP;Ponta do Landeiro [Milfontes Powertrail #6];BEJA;btrodrigues;37.7477;-8.81045;TRADITIONAL;REGULAR;1.5;2.5;AVAILABLE;2007/08/13;403;0;11;19
GCW7E3;Lince-iberico (Lynx pardinus);CASTELO BRANCO;olharapo;40.232117;-7.07065;TRADITIONAL;REGULAR;1;4.5;AVAILABLE;2006/05/24;40;0;1;1000
GCK1JY;Atlantis [Pico];ARQUIPELAGO DOS ACORES;Joao&Olivia;38.468917;-28.3994;TRADITIONAL;REGULAR;2;4.5;AVAILABLE;2004/07/20;196;25;48;2286
GC176VF;Mata da Margaraca [Arganil];COIMBRA;riraposo;40.215733;-7.918617;TRADITIONAL;REGULAR;1.5;2.5;AVAILABLE;2007/11/05;369;5;18;576
GC172JJ;Jardim de Mora;EVORA;elpombero;38.94615;-8.164983;TRADITIONAL;MICRO;1;1;AVAILABLE;2007/10/30;541;20;3;88
GC139NP;Victory Flags;PORTO;kidloco;41.161717;-8.583833;PUZZLE;SMALL;3;3;AVAILABLE;2007/06/01;226;18;3;108
GC112QB;Alcabri Que?;LISBOA;PLnauta;39.174533;-9.346867;TRADITIONAL;REGULAR;2;3;DISABLED;2007/03/21;228;7;15;80
GC176CK;Tapada's Secrets [Lisboa];LISBOA;Bringer;38.708517;-9.181117;MULTI;REGULAR;2.5;2.5;AVAILABLE;2007/11/04;187;11;41;41
GCM6HK;The Wolf Trap (Vila Real);VILA REAL;zoom_bee;41.391117;-7.71955;TRADITIONAL;REGULAR;1.5;1.5;AVAILABLE;2004/12/01;142;2;13;833
GC513F;A great view of Lisbon [Lisboa];LISBOA;orebelo;38.713783;-9.133117;VIRTUAL;VIRTUAL;1;1;AVAILABLE;2002/04/25;2612;8;297;84
GC15QGW;Em busca do vale encantado I [Senhora da Carvalha];GUARDA;paulomatos;41.063917;-7.211667;TRADITIONAL;REGULAR;1;1;AVAILABLE;2007/09/02;185;0;0;593
GCVCCN;Fontes de Estombar (Lagoa);FARO;Psipsina;37.163567;-8.4873;TRADITIONAL;REGULAR;2;1.5;AVAILABLE;2006/04/12;646;11;20;10
GCQJTW;Cerro da Cabeca Karren field [Olhao];FARO;alieri;37.109883;-7.7827;TRADITIONAL;REGULAR;2;4;AVAILABLE;2005/09/16;156;5;39;226
GCVYCY;Couto de Baixo [Viseu];VISEU;almeidara;40.658017;-8.0066;MULTI;REGULAR;1;1;AVAILABLE;2006/05/08;159;6;1;382
GC113WE;Graffiti House [VN1000Fontes];BEJA;Limao;37.745283;-8.792233;TRADITIONAL;SMALL;2;3;AVAILABLE;2007/02/20;448;4;11;53
GC137DE;Ermida do Livramento;SETUBAL;riraposo;38.1081;-8.677283;TRADITIONAL;REGULAR;1.5;1.5;AVAILABLE;2007/05/28;209;2;20;288
GCM2DA;Estrela do Sico [Pombal];LEIRIA;Baunilha & Chocolate;39.980167;-8.550067;MULTI;REGULAR;3;3.5;AVAILABLE;2004/11/14;266;7;20;154
GC16M14;Santuario da Senhora da Rocha;LISBOA;Kelux;38.721333;-9.24975;MULTI;REGULAR;2;2;AVAILABLE;2007/10/12;317;28;7;28
GC178CM;Ilha da Pomba;EVORA;Francis Carm;38.22035;-7.46975;TRADITIONAL;REGULAR;2.5;4.5;AVAILABLE;2007/11/07;34;0;1;142
GC14Y7J;Entre-Aguas - Benavila;PORTALEGRE;NGCAvis;39.117167;-7.8682;TRADITIONAL;SMALL;2;1;AVAILABLE;2007/08/05;226;5;4;127
GCW37V;Lost in Cabeca [Seia];GUARDA;Geografo;40.319717;-7.737367;TRADITIONAL;SMALL;1.5;2.5;DISABLED;2006/05/17;135;19;10;477
GC16041;R12 Fojo Lobal [Cabreira - Vieira do Minho];BRAGA;jcr;41.63145;-8.030383;TRADITIONAL;SMALL;1.5;1.5;AVAILABLE;2007/09/16;42;2;0;1082
GC16TVF;Ganda Pedrada ... [Serra da Peneda];VIANA DO CASTELO;pxlobo;41.928983;-8.2917;TRADITIONAL;REGULAR;2;4.5;AVAILABLE;2007/10/14;48;0;16;1393
GCAA8D;Cold Spring [Tomar];SANTAREM;pmateus21;39.677467;-8.437883;TRADITIONAL;SMALL;2;2;AVAILABLE;2002/11/10;351;34;4;91
GC15VRB;Moinho das Pernadas [Odeleite];FARO;NFreitas;37.34695;-7.468717;TRADITIONAL;MICRO;1.5;1;AVAILABLE;2007/09/10;149;3;7;17
GC157ZG;K6 Fojo [Arrabida];SETUBAL;bolacha;38.454833;-9.0157;TRADITIONAL;SMALL;2;3.5;AVAILABLE;2007/08/18;198;19;66;5
GCVZ7D;GnE II d - Oferta de emprego: Pirata! [Cascais];LISBOA;rebordao;38.750367;-9.471583;TRADITIONAL;SMALL;2.5;4;AVAILABLE;2006/05/10;250;6;57;31
GC179EE;Nossa Senhora da Arrabida;SETUBAL;Os Galaxy;38.4942;-8.9669;TRADITIONAL;REGULAR;1.5;1;AVAILABLE;2007/11/09;689;17;10;-9999999
GCYVQV;Indiana Jones e a Ponte Perdida [Vouzela, Viseu];VISEU;almeidara;40.716783;-8.119183;TRADITIONAL;REGULAR;1.5;3;AVAILABLE;2006/10/13;250;14;20;320
GCV4HP;Era uma vez... na Serra da Boa Viagem;COIMBRA;rifkindsss;40.192967;-8.882983;TRADITIONAL;REGULAR;1.5;1.5;AVAILABLE;2006/03/29;669;67;5;238
GC112BQ;As Meninas d'Odivelas;LISBOA;vsergios;38.790833;-9.181833;TRADITIONAL;MICRO;1.5;1.5;AVAILABLE;2007/02/21;761;39;7;-9999999
GC13MJ9;Cruz de Portugal [Xelb];FARO;clcortez;37.1943;-8.432117;TRADITIONAL;MICRO;2.5;1.5;AVAILABLE;2007/06/13;969;91;0;11
GC14Y15;GT Friends Cache [Serra do Sintra] [Lisbon];LISBOA;golden-team;38.77625;-9.408417;TRADITIONAL;REGULAR;1;4.5;AVAILABLE;2007/08/05;280;18;73;409
GCQN5Q;Noudar [ Barrancos ];BEJA;clcortez;38.1785;-7.064333;TRADITIONAL;REGULAR;2.5;3;AVAILABLE;2005/09/22;151;2;41;-9999999
GC14Z6D;ONDE MELHOR SE VE AROUCA;AVEIRO;eterlusitano;40.932867;-8.22535;TRADITIONAL;SMALL;1.5;1.5;AVAILABLE;2007/08/06;294;7;9;694
GCRH48;Monte Branco [Nazare];LEIRIA;olharapo;39.60055;-9.067117;TRADITIONAL;REGULAR;1;3;AVAILABLE;2005/11/27;1048;7;8;36
GCPRK6;Parque Natural de S. Matias;VISEU;jorgeconceicao;40.795;-7.661967;TRADITIONAL;REGULAR;1;2;AVAILABLE;2005/07/17;79;2;4;719
GCQHWR;Vicky;VILA REAL;Amaro_Team;41.805933;-7.963383;TRADITIONAL;REGULAR;4;3.5;AVAILABLE;2005/09/10;38;0;12;808
GCTHFG;Numb3rs [Lisboa];LISBOA;almeidara;38.762867;-9.0954;PUZZLE;MICRO;2;1;AVAILABLE;2006/02/20;1217;34;8;7
GCX4WA;The Battle [Sao Pedro das Cabecas];BEJA;CrisLuiz;37.6778;-8.035417;TRADITIONAL;REGULAR;1.5;1.5;AVAILABLE;2006/07/14;276;2;8;234
GC153KC;Carris Perdidos [Lx];LISBOA;almeidara;38.7026;-9.18025;MULTI;SMALL;1.5;1.5;AVAILABLE;2007/08/12;212;5;3;7
GC10W81;Conventos e Radares - Montejunto;LISBOA;McPenha;39.174317;-9.060367;TRADITIONAL;REGULAR;2;3;AVAILABLE;2007/02/10;693;12;37;639
GC16XN1; Potholes - who dunnit? - DP/EC13;BRAGANCA;danieloliveira;41.890417;-6.933983;EARTHCACHE;NOT_CHOSEN;1;1;AVAILABLE;2007/10/23;74;0;3;660
GC16A3V;Sea on the rocks;LISBOA;geosuchs;38.887117;-9.4382;TRADITIONAL;REGULAR;3;1.5;AVAILABLE;2007/09/29;224;2;1;51
GC10QPE;Quinta das Campainhas;LISBOA;juquinha;38.746533;-9.182467;MULTI;MICRO;2;1;AVAILABLE;2007/02/04;284;13;6;76
GCW5H3;Baleal [Peniche];LEIRIA;paulohercules;39.372967;-9.3414;TRADITIONAL;OTHER_SIZE;2;1.5;AVAILABLE;2006/05/21;1648;37;15;3
GCGC2H;Alemanha em Fatima[Leiria];SANTAREM;Rechena;39.630167;-8.673;VIRTUAL;VIRTUAL;1;1;AVAILABLE;2003/06/28;2300;3;99;355
GCTWFD;AZGT Welcome to Caldeira Santo Cristo [Sao Jorge];ARQUIPELAGO DOS ACORES;teamjorgenses;38.627283;-27.936817;TRADITIONAL;SMALL;1.5;3;AVAILABLE;2006/06/04;187;13;2;22
GC12V5Q;AMARANTE E MUSICA PROS NOSSOS OUVIDOS;PORTO;eterlusitano;41.267817;-8.079017;MULTI;MICRO;2.5;2;AVAILABLE;2007/05/11;138;15;11;-9999999
GCQT4E;Cache Valinhas (Sto Tirso);PORTO;zoom_bee;41.30375;-8.447733;TRADITIONAL;REGULAR;1.5;2;AVAILABLE;2005/09/25;367;8;12;299
GCN3NX;CEM CACHES [Sintra];LISBOA;Portelada;38.770633;-9.454083;TRADITIONAL;REGULAR;1.5;3;AVAILABLE;2005/03/14;516;12;65;459
GC162D8;MARANCINHO;PORTO;eterlusitano;41.263333;-8.031483;MULTI;SMALL;1.5;2;AVAILABLE;2007/09/19;38;7;1;255
GC1563H;Capela Sao Luis da Serra [Setubal];SETUBAL;NFreitas;38.5291;-8.932633;MULTI;REGULAR;3;2.5;AVAILABLE;2007/08/15;319;5;1;154
GCHJ8R;Granja dos Serroes karren field [Sintra];LISBOA;play mobil;38.861283;-9.302983;TRADITIONAL;REGULAR;2.5;3;AVAILABLE;2004/01/23;277;9;48;148
GCMD9X;The Prophet;ARQUIPELAGO DA MADEIRA;Crocodilo;33.086667;-16.355883;MULTI;SMALL;2;2;AVAILABLE;2005/01/02;123;4;7;-9999999
GCT68J;Senhora da Luz;LEIRIA;nunaum;39.685183;-8.884;TRADITIONAL;SMALL;1.5;1.5;AVAILABLE;2006/01/27;552;23;14;120
GCGEN1;Book Box;LISBOA;MAntunes;38.874267;-9.204783;TRADITIONAL;LARGE;1;3.5;AVAILABLE;2003/07/12;192;8;47;241
GC14KTH;Barragem de Paradela;VILA REAL;os_cinco_airados;41.774767;-7.96545;TRADITIONAL;MICRO;1.5;1.5;AVAILABLE;2007/07/24;133;6;0;726
GCR9RW;Cantaro Magro;GUARDA;nat_cache;40.328033;-7.5991;TRADITIONAL;REGULAR;2;4.5;AVAILABLE;2005/11/05;249;7;79;-9999999
GC132ZY;A mais antiga! [Lamego];VISEU;almeidara;41.107017;-7.783067;MULTI;REGULAR;1.5;1.5;AVAILABLE;2007/05/21;97;14;2;280
GC16P3C;Castro de Praganca [Cadaval];LISBOA;HDV;39.19795;-9.058883;TRADITIONAL;REGULAR;2;1.5;AVAILABLE;2007/10/14;338;5;18;294
GCK8F1;J-ATBASH-te Banho? [VN1000F];BEJA;paulohercules;37.715567;-8.777217;TRADITIONAL;SMALL;2;4;AVAILABLE;2004/08/01;499;56;108;33
GCRYRG;Moinho do Outeiro [Condeixa-a-Nova];COIMBRA;gredinha;40.059583;-8.480733;TRADITIONAL;REGULAR;1.5;1.5;AVAILABLE;2006/01/08;416;4;7;357
GCWA0B;"Praia do Coxo" [Mafra];LISBOA;Bargao_Henriques;39.006267;-9.425267;TRADITIONAL;REGULAR;1.5;2;AVAILABLE;2006/05/29;599;17;14;-9999999
GC150DG;A ver estrelas...;PORTO;p@Che;41.149983;-8.638783;PUZZLE;REGULAR;2.5;3;AVAILABLE;2007/09/11;265;8;6;-9999999
GC158WW;Farol [Ferragudo];FARO;mtrevas;37.106117;-8.519567;TRADITIONAL;REGULAR;1.5;1.5;AVAILABLE;2007/08/17;1347;13;17;6
GC145CT;Olha os Passarinhos !!! [Lagoa de Obidos];LEIRIA;McPenha;39.399583;-9.1868;TRADITIONAL;REGULAR;1.5;1.5;AVAILABLE;2007/07/06;391;6;5;5
GC16FTZ;Mondadeiras de V. de Maceiras sobre 99 passadeiras;PORTALEGRE;geosuchs;39.061283;-7.586967;TRADITIONAL;REGULAR;1;1;AVAILABLE;2007/10/07;66;1;2;179
GCTMQN;Condestavel [Ourem];SANTAREM;HDV;39.642283;-8.592717;TRADITIONAL;SMALL;1.5;1;AVAILABLE;2006/02/27;980;5;26;308
GCMQ74;Mural;LISBOA;lynx pardinus;38.726733;-9.16135;TRADITIONAL;MICRO;2.5;1;AVAILABLE;2005/02/07;874;55;5;-9999999
GCWVKQ;The Stolen Gold of Romarigaes  [Paredes de Coura];VIANA DO CASTELO;Os Cacheiros Viajantes;41.866867;-8.6254;MULTI;REGULAR;3.5;3.5;AVAILABLE;2006/06/28;52;4;9;231
GC118B7;Fonte do Pedro;PORTO;emlino;41.4427;-8.678333;TRADITIONAL;SMALL;2;2.5;AVAILABLE;2007/03/03;231;10;1;101
GC15Q0E;Garganta de Loriga;GUARDA;caedabarra;40.3317;-7.647267;TRADITIONAL;NOT_CHOSEN;2.5;4.5;AVAILABLE;2007/08/31;136;0;32;1498
GCWVTR;Frogs;ARQUIPELAGO DA MADEIRA;macmurphy;32.771833;-17.076683;TRADITIONAL;SMALL;2;2.5;AVAILABLE;2006/06/12;925;22;6;1578
GCGTWC;Armacao do Barril;FARO;NCarvalho;37.089667;-7.662617;TRADITIONAL;REGULAR;2;3;AVAILABLE;2003/08/29;678;20;7;3
GC10ZNM;DP30 - Montesinho;BRAGANCA;danieloliveira;41.95295;-6.761433;TRADITIONAL;REGULAR;1;2;AVAILABLE;2007/03/05;124;0;3;1213
GC15JX8;The Lagos 6+1: #3 - Bensafrim;FARO;Team Caracache;37.155333;-8.73355;MULTI;SMALL;1.5;3.5;AVAILABLE;2007/09/01;136;13;10;24
GCKQG3;Antenas do Marao;VILA REAL;loilok;41.24855;-7.887417;TRADITIONAL;SMALL;2;1.5;AVAILABLE;2004/09/09;185;16;7;1401
GC127DV;Santuario do Senhor Do Monte;VILA REAL;Silvana;41.67715;-7.621667;TRADITIONAL;REGULAR;2;3;AVAILABLE;2007/04/10;94;1;0;641
GC16B2G;Espigueiros de Soajo;VIANA DO CASTELO;Fernando Rei;41.872217;-8.262517;MULTI;SMALL;3;2;AVAILABLE;2007/09/30;181;20;31;282
GCJRPT;Castelo;LISBOA;bye_xinha;38.7204;-9.284233;TRADITIONAL;SMALL;3;2.5;AVAILABLE;2004/06/22;349;5;14;100
GC1575N;BlackJack;LISBOA;Blue_Trekkers;38.763186;-9.061146;PUZZLE;MICRO;3;1;AVAILABLE;2007/08/18;413;66;2;0
GC14VBN;Ciclopista Guimaraes-Fafe;BRAGA;jmaferreira;41.42085;-8.230183;TRADITIONAL;REGULAR;1;3;AVAILABLE;2007/08/01;296;0;1;275
GC10701;Mosteiro de Santa Clara (Vila do Conde);PORTO;Jafqa;41.35335;-8.739133;TRADITIONAL;SMALL;1;1;AVAILABLE;2007/01/05;1350;21;22;22
GCM8AA;Mosteiro de Cos [Alcobaca];LEIRIA;olharapo;39.605683;-8.95495;TRADITIONAL;REGULAR;2.5;2;AVAILABLE;2004/12/10;404;16;4;82
GCMXZR;Senhora do Monte;LISBOA;[Walrus];38.719483;-9.132433;TRADITIONAL;MICRO;2.5;1.5;AVAILABLE;2005/02/27;1017;151;39;80
GC13MBB;Fogo;VILA REAL;Reino Maravilhoso;41.172633;-7.67215;MULTI;REGULAR;2;2;AVAILABLE;2007/06/14;95;2;4;616
GCPCMB;Braga por um Canudo;BRAGA;Pedro_Alvares_Cabral ;41.553983;-8.381417;MULTI;REGULAR;2;3;AVAILABLE;2005/06/20;502;23;27;291
GC16D8X;Caca ao Tesouro;SANTAREM;ftomar;39.689383;-8.234267;TRADITIONAL;SMALL;1;1;AVAILABLE;2007/09/29;322;1;11;185
GC1030Y;Abutres!;CASTELO BRANCO;MAntunes;39.66005;-7.175167;MULTI;REGULAR;2;2.5;AVAILABLE;2006/12/29;31;1;11;161
GCKYQH;Chafariz de Loures;LISBOA;clcortez;38.830283;-9.16755;MULTI;REGULAR;2.5;2;AVAILABLE;2004/10/30;283;21;44;22
GCZ820;ENCYCLOPAEDIA GALACTICA [Constancia];SANTAREM;Paulo Martins;39.495783;-8.324533;TRADITIONAL;SMALL;1;1.5;AVAILABLE;2006/11/06;571;2;23;152
GC15YGX;Egas Moniz;PORTO;emlino;41.166217;-8.345667;TRADITIONAL;REGULAR;1.5;2;AVAILABLE;2007/09/14;310;3;3;144
GC111CZ;The Circuit of the Coke [:)];BEJA;almeidara;37.57765;-8.261933;MULTI;REGULAR;1.5;1.5;AVAILABLE;2007/02/19;93;4;5;209
GCJW6E;Cristo Rei [Almada];SETUBAL;btrodrigues;38.678433;-9.170417;TRADITIONAL;SMALL;1.5;1.5;AVAILABLE;2004/07/03;1813;43;55;-9999999
GC11ZJP;S. Miguel do Rio Torto 2 (Abrantes);SANTAREM;Akagi;39.4174;-8.266267;TRADITIONAL;REGULAR;3;4;AVAILABLE;2007/04/06;75;3;20;101
GC12B19;Vista Armona [Olhao];FARO;alieri;37.029533;-7.81245;TRADITIONAL;SMALL;2;2;AVAILABLE;2007/04/21;417;19;8;3
